order_item_id,order_id,product_id,quantity,selling_price
1997,1886,4,4,74505.19
1998,1574,19,4,74245.56
1999,320,1,5,78054.4
2000,679,83,3,38069.68
2001,594,97,5,53449.95
2002,1638,73,4,27292.15
2003,231,94,4,72042.91
2004,286,87,5,9614.02
2005,51,52,5,67316.89
2006,914,46,1,26310.41
2007,1246,83,2,46798.49
2008,455,99,3,15897.54
2009,172,69,4,54260.95
2010,1962,12,5,31734.56
2011,1005,41,5,48523.7
2012,1933,8,3,31984.37
2013,1467,55,3,31072.18
2014,25,37,3,28302
2015,913,72,1,17489.9
2016,1819,57,4,64352.73
2017,592,21,4,58368.86
2018,849,18,5,47954.48
2019,295,27,3,38125.67
2020,1777,68,3,5568.43
2021,1967,76,4,7348.33
2022,839,82,3,33335.77
2023,1139,60,5,60491.93
2024,281,26,2,66632.01
2025,593,71,4,3664.96
2026,1693,39,5,24520.98
2027,1146,95,4,18193.26
2028,1621,1,2,21234.36
2029,1958,82,4,10195.9
2030,1364,37,4,14594.97
2031,1858,89,2,2565.87
2032,1567,36,4,79547.34
2033,137,77,3,46609.94
2034,1159,56,3,50350.28
2035,975,89,1,30043.22
2036,1502,74,1,67667.82
2037,334,75,1,11946.13
2038,945,89,2,28782.62
2039,109,35,3,33734.27
2040,1868,46,1,23400.54
2041,1085,82,1,41254.16
2042,1570,81,2,61244.74
2043,1227,97,2,43632.87
2044,1787,41,3,21934.28
2045,1430,89,3,7936.92
2046,1188,46,2,1326.94
2047,1062,37,3,62369.99
2048,844,44,2,8461.7
2049,317,65,2,66575.41
2050,1629,72,5,55264.33
2051,1951,68,5,57089.01
2052,1439,97,1,33561.5
2053,1877,10,1,65560.93
2054,1892,3,4,28051.33
2055,1416,47,2,65416.98
2056,1823,77,5,61157.09
2057,701,23,3,2591.14
2058,1669,16,2,10557.54
2059,1422,19,2,24801.04
2060,430,17,1,34155.96
2061,1563,15,1,1797.87
2062,992,97,4,3687.6
2063,221,5,5,47575.14
2064,961,16,3,3748.54
2065,618,86,1,60436.66
2066,1603,16,5,16669.47
2067,1846,26,2,53745.87
2068,60,12,2,67714.16
2069,1929,36,5,28021.57
2070,329,65,5,19572.26
2071,1168,9,1,65620.04
2072,1564,2,5,17593.75
2073,393,37,2,72161.33
2074,1101,1,1,73960.3
2075,1886,65,4,29506.1
2076,1208,24,4,53979
2077,220,24,3,78508.7
2078,869,28,5,18435.07
2079,232,98,3,10151.15
2080,226,67,2,39815.54
2081,740,91,3,44702.43
2082,84,11,3,39647.91
2083,789,37,4,48150.04
2084,639,88,4,18301.11
2085,835,38,4,15345.16
2086,143,61,3,14588.99
2087,1381,63,1,31889.67
2088,1071,85,1,9800.66
2089,809,52,5,78211.4
2090,1519,22,1,29286.69
2091,408,44,2,47717.38
2092,828,16,2,67096.3
2093,1486,64,3,61254.92
2094,1569,75,5,22054.93
2095,1617,83,4,28679.96
2096,1366,78,4,79004.6
2097,1048,36,2,61508.56
2098,222,16,3,39299.51
2099,473,81,2,2667.96
2100,1512,7,1,40000.35
2101,55,23,4,48484.34
2102,670,20,3,49869.75
2103,198,98,1,52987.12
2104,1065,99,4,63479.69
2105,414,38,4,39371.95
2106,536,70,3,64814.68
2107,1108,70,1,76219.67
2108,65,56,1,30874.3
2109,645,49,4,36933.6
2110,68,23,5,52854.06
2111,1597,39,2,39469.92
2112,276,40,4,39149.16
2113,225,73,4,52907.26
2114,1404,70,5,37743.52
2115,1152,21,5,4741.25
2116,540,64,5,77677.4
2117,1264,87,3,61386.72
2118,583,42,1,2542.31
2119,93,17,3,28104.48
2120,1520,75,1,61284.96
2121,1281,44,4,8057.8
2122,707,46,4,28295.16
2123,1355,32,2,18998.38
2124,640,76,1,72857
2125,135,40,1,27205.26
2126,41,69,3,3278
2127,1348,55,5,41325.36
2128,863,35,1,55766.89
2129,1205,3,3,30404.69
2130,800,42,5,8087.74
2131,1001,13,2,27075.61
2132,1030,98,3,13579.19
2133,614,47,4,16379.16
2134,1302,10,5,17361.18
2135,544,7,3,79698.35
2136,824,29,5,59507.18
2137,189,92,5,7849.27
2138,690,35,1,45443.34
2139,1088,61,4,17015.21
2140,1630,10,3,40518.77
2141,615,56,5,25273.23
2142,849,52,3,50108.62
2143,929,86,5,14692.89
2144,39,81,5,69056.97
2145,1182,64,2,52965.26
2146,1688,96,4,21653.5
2147,1307,69,5,68265.14
2148,1858,56,5,58210.22
2149,123,67,2,29331.69
2150,303,31,2,59789.75
2151,1568,39,4,32996.74
2152,1762,9,2,67722.57
2153,547,37,2,20737.8
2154,1232,31,4,19306.13
2155,308,25,1,19872.25
2156,1695,40,4,38983.97
2157,894,55,1,16397.64
2158,559,18,1,20893.23
2159,1646,36,5,14325.02
2160,1746,6,4,62643.03
2161,114,11,3,48246.5
2162,1776,9,4,71771.83
2163,1376,85,1,31931.54
2164,1720,93,2,19111.48
2165,1170,95,5,74653.96
2166,1069,86,5,75988.06
2167,1908,68,3,39866.15
2168,185,31,5,10044.46
2169,1653,41,3,66636.03
2170,1510,50,2,74858.36
2171,447,19,1,14258.79
2172,1987,36,4,32846.53
2173,1768,76,1,39380.58
2174,768,90,1,25523.25
2175,868,61,2,77075.23
2176,1802,19,3,38174.18
2177,754,40,1,51737.19
2178,1854,78,1,67364.4
2179,1357,7,2,20461.74
2180,788,40,3,72280.62
2181,1404,16,5,69395.15
2182,1757,57,4,925.93
2183,1968,51,3,24279.79
2184,1918,97,2,24003.61
2185,1761,21,4,50617.81
2186,1802,99,4,63207.6
2187,562,11,4,37844.98
2188,846,43,4,70176.87
2189,1680,13,2,55968.03
2190,1037,9,3,33842.38
2191,1494,71,3,36423.96
2192,57,98,1,51416.41
2193,377,81,4,63343.24
2194,279,1,4,16245
2195,626,41,5,6852.89
2196,324,32,5,57170.05
2197,1573,84,2,67801.75
2198,1405,53,3,36282.74
2199,1789,95,2,21075.19
2200,1408,76,3,64021.43
2201,407,11,4,29596.69
2202,806,49,5,18190.62
2203,1942,3,5,51873.4
2204,1284,30,1,77936.97
2205,407,34,2,4266.7
2206,1266,55,5,21033.58
2207,183,48,2,75794.31
2208,241,2,5,34981.15
2209,1885,59,4,9744.43
2210,1462,27,2,75699.37
2211,1666,35,3,59790.51
2212,783,17,4,68549.12
2213,1229,28,3,58217.63
2214,388,54,2,32858.37
2215,299,4,3,78096.41
2216,483,80,4,72613.06
2217,758,75,4,7132.37
2218,961,18,3,77958.61
2219,815,88,2,57151.88
2220,1451,55,5,20720.18
2221,196,72,1,4452.38
2222,1907,31,4,72684.66
2223,1242,86,5,56851.41
2224,1659,6,1,20515.45
2225,1270,49,3,78207.65
2226,1375,48,2,77453.21
2227,1146,6,5,14594.97
2228,348,65,4,74446.06
2229,1798,60,2,7443.94
2230,1455,68,4,11600.12
2231,240,41,1,78286.77
2232,1023,36,3,74120.09
2233,580,34,5,66417.26
2234,1898,34,5,25245.92
2235,1829,22,3,59027.48
2236,1007,98,2,44586.27
2237,1891,85,4,4540.81
2238,305,7,2,14895.36
2239,964,34,2,56564.24
2240,894,15,4,3550.1
2241,731,91,5,38969.4
2242,1010,15,2,10154.24
2243,192,27,3,14697.2
2244,345,96,5,65857.97
2245,1154,85,5,17226.97
2246,1990,1,5,61416.76
2247,370,54,1,19917.75
2248,1021,87,1,71022.21
2249,54,37,1,31714.33
2250,1210,14,3,12554.9
2251,167,59,4,36487.22
2252,1957,35,5,52742.1
2253,675,6,5,76085.41
2254,666,94,5,10605.82
2255,1768,7,3,26055.72
2256,114,96,1,43907.35
2257,1234,49,1,32088.02
2258,365,31,4,7407.31
2259,1746,27,2,31262.68
2260,825,37,2,9910.98
2261,1006,56,3,72326.62
2262,1236,17,3,53340.97
2263,1705,48,5,16228.74
2264,913,50,4,21696.81
2265,1230,55,1,60591.3
2266,1661,48,5,15151.56
2267,1292,55,1,3521.92
2268,700,60,2,51913.57
2269,1462,20,4,42323.11
2270,1326,68,1,23468.03
2271,896,11,4,24240.34
2272,262,88,3,67369.57
2273,1072,55,3,45611.29
2274,1129,10,1,41218.14
2275,1046,55,4,7829.4
2276,1354,93,5,65081.13
2277,728,33,5,6816.03
2278,1032,3,1,59318.14
2279,948,23,2,67478.91
2280,93,11,4,70176.4
2281,610,41,5,58009.35
2282,1552,86,4,50016.69
2283,543,44,2,17121.15
2284,161,96,5,20966.62
2285,1380,14,4,42888.77
2286,12,51,1,1359.38
2287,1344,62,4,55435.96
2288,1780,85,5,58154.14
2289,621,80,5,29049.08
2290,1380,89,4,64428.87
2291,180,17,2,1404.91
2292,230,3,2,68762.26
2293,429,62,2,52083.26
2294,893,81,5,15514.88
2295,617,99,4,12107.8
2296,865,3,1,13537.61
2297,313,95,4,77119.19
2298,966,3,4,46941.53
2299,413,38,5,66406.23
2300,803,7,3,926.58
2301,1292,92,4,78364.11
2302,1738,64,5,47787.41
2303,1136,38,1,39152.47
2304,996,66,5,58050.75
2305,1916,87,4,18781.89
2306,125,68,1,33932.76
2307,647,71,1,21646.56
2308,1328,54,4,9619.18
2309,1276,83,3,36030.53
2310,894,3,2,23253.46
2311,394,61,3,35216.42
2312,1040,29,5,72751.89
2313,695,78,4,10752.34
2314,601,93,4,76795.33
2315,1707,87,3,63738.02
2316,1638,21,5,16813.52
2317,1415,96,1,53463.4
2318,265,23,2,12757.23
2319,1008,13,4,75460.46
2320,1012,39,2,16990.81
2321,97,3,3,70507.22
2322,732,87,2,14223.77
2323,1761,65,1,64602.2
2324,692,56,1,49518.76
2325,248,72,2,39062.31
2326,697,46,1,61675.56
2327,1141,35,2,68315.63
2328,1790,66,5,53657.03
2329,1447,7,4,63978.25
2330,1972,97,1,77979.38
2331,1601,79,5,62636.85
2332,1941,14,5,3643.96
2333,216,22,1,69707.3
2334,1866,47,2,58348.44
2335,1451,57,5,40020.76
2336,1783,13,2,51872.31
2337,686,18,1,67932.03
2338,900,54,1,19850.69
2339,1658,61,3,23153.64
2340,351,11,3,29982.18
2341,1546,54,3,50465.4
2342,503,20,5,33910.26
2343,468,18,4,33247.73
2344,839,59,5,63629.21
2345,741,4,4,11902.07
2346,21,92,5,75507.33
2347,174,44,3,32310.57
2348,1582,22,4,5198.03
2349,1555,5,2,72229.14
2350,119,81,5,77820.09
2351,859,52,5,69920.65
2352,1478,96,3,72764.7
2353,17,36,5,48947.96
2354,301,90,4,35860.27
2355,421,70,5,63129.82
2356,1336,57,3,71046.69
2357,1601,84,4,62098.41
2358,1805,39,1,3245.52
2359,686,50,2,41780.44
2360,1108,37,2,7696.72
2361,1131,40,5,27453.5
2362,1302,21,1,2521.93
2363,1632,70,5,20916.61
2364,1705,100,3,58201.79
2365,1035,15,1,67373.2
2366,532,81,5,28550.53
2367,98,97,1,36063.33
2368,1173,95,1,36414.83
2369,484,96,5,45377.1
2370,1832,81,5,67605.31
2371,479,45,3,22976.48
2372,1608,92,5,53891.97
2373,1463,49,5,59078.73
2374,216,42,5,46713.81
2375,1686,100,3,36507.47
2376,301,92,4,66325.48
2377,168,12,1,34162.47
2378,267,61,2,35858.28
2379,757,87,5,32398.47
2380,1145,67,4,69798.58
2381,1197,64,4,79720.99
2382,1412,63,4,65956.8
2383,296,65,2,38934.72
2384,938,17,5,69101.75
2385,242,89,2,36596.96
2386,67,96,2,75541.34
2387,757,16,5,68228.73
2388,226,16,3,45868.65
2389,83,67,2,9683.05
2390,625,48,3,23729.31
2391,58,19,2,62767.26
2392,864,7,3,71156.86
2393,442,24,4,465.23
2394,1122,45,1,69671.99
2395,856,62,5,24982.24
2396,927,44,4,38174.64
2397,1475,78,2,61026.51
2398,1034,82,4,61004.8
2399,1367,58,2,69346.74
2400,667,12,5,53259.83
2401,839,50,2,72048.48
2402,695,70,1,76657.94
2403,1823,57,3,51778.55
2404,1774,22,1,45886.99
2405,1631,99,3,45014.24
2406,254,83,5,7085.62
2407,1957,80,5,46274.39
2408,109,73,5,15393.85
2409,975,65,1,9885.57
2410,1918,69,2,77000.43
2411,564,27,2,66425.34
2412,1719,75,4,7045.44
2413,1093,78,3,32322.29
2414,93,63,1,27393.54
2415,370,54,1,68812.98
2416,650,49,3,7553.7
2417,204,70,2,23041.53
2418,375,33,1,12590.92
2419,1951,53,2,4994.42
2420,1969,42,2,2464.54
2421,120,39,4,8168.91
2422,292,53,3,20856.36
2423,1929,16,1,16442.99
2424,1541,77,5,19147.34
2425,1042,97,5,30987.38
2426,236,35,1,25670.41
2427,1133,53,1,38887.47
2428,835,82,2,73123.69
2429,39,35,5,77087.93
2430,1383,13,2,61108.37
2431,1335,17,3,45588.18
2432,914,11,5,16514.52
2433,1983,19,3,43372.05
2434,345,32,5,76222.23
2435,1969,72,4,3629.83
2436,1665,60,5,23352.18
2437,1991,22,1,5094.95
2438,1888,62,3,47949.06
2439,1720,88,4,79938.58
2440,1726,81,2,46936.19
2441,1046,37,1,13163.88
2442,1094,73,1,24259.88
2443,810,90,1,66489.7
2444,1485,72,3,70297.86
2445,432,79,5,76605.15
2446,652,88,3,50922.04
2447,1542,91,4,22058.15
2448,1357,42,3,17085.72
2449,1965,77,3,1564.21
2450,1417,18,1,48819.3
2451,9,2,2,33228.09
2452,1834,90,4,61067.48
2453,1103,11,1,43229.35
2454,1828,86,4,53877
2455,723,49,5,28828.87
2456,363,99,1,10242.68
2457,759,25,4,1045.26
2458,1522,3,3,54539.18
2459,1453,46,2,7469.33
2460,1257,81,3,64729.64
2461,453,30,4,77392.53
2462,76,36,4,72388.25
2463,1448,78,2,867.69
2464,1682,82,4,9141.44
2465,569,73,5,39671.7
2466,1131,25,5,53871.39
2467,1235,73,2,5508.24
2468,263,96,1,10455.24
2469,1912,73,2,70514.95
2470,1493,36,2,67858.07
2471,48,89,5,49271.19
2472,1395,72,4,454.81
2473,875,83,1,68351.63
2474,662,56,4,22139.64
2475,1393,67,4,39796.3
2476,1060,98,1,70738.05
2477,460,7,3,73494.8
2478,1091,58,3,710.19
2479,399,43,1,70442.85
2480,1655,4,2,78253.22
2481,868,10,2,15990.08
2482,675,40,1,50190.78
2483,199,4,4,34725.33
2484,50,76,3,67287.45
2485,507,14,4,19296.23
2486,698,7,3,41717.1
2487,485,10,5,49678.45
2488,1565,13,4,46440.08
2489,176,8,1,30377.39
2490,1823,89,1,62675.91
2491,127,57,1,24326.24
2492,1283,56,1,8414.66
2493,115,72,1,23803.87
2494,782,52,1,49497.97
2495,842,30,5,63060.74
2496,1278,2,4,30897.43
2497,1629,55,5,49651.68
2498,696,84,1,36488.92
2499,673,76,2,8907.13
2500,26,77,1,47552.05
2501,1722,25,5,10339.74
2502,1043,33,3,33853.26
2503,1485,80,4,15117.1
2504,282,6,1,10475.16
2505,1198,56,5,76790.39
2506,1545,46,3,46817.17
2507,1109,100,2,12047.5
2508,633,78,3,23496.8
2509,1988,2,5,47038.26
2510,1390,19,1,19218.77
2511,1678,72,1,33937.27
2512,401,26,2,62884.53
2513,700,25,4,55673.09
2514,958,77,3,68204.09
2515,1160,43,5,24179.64
2516,674,21,1,36506.88
2517,1617,6,4,17785.65
2518,8,82,2,55548.68
2519,956,80,2,19348.82
2520,1505,99,3,64638.52
2521,770,27,4,14983.29
2522,14,47,1,6175.37
2523,62,72,1,11648.44
2524,902,25,5,73041.89
2525,738,6,1,16169.09
2526,582,23,2,70863.96
2527,1473,23,3,67847.47
2528,504,23,2,2011.91
2529,1727,34,1,1972.2
2530,1388,18,4,52492.08
2531,1813,15,3,74907.29
2532,625,59,2,29759.36
2533,763,85,2,75309.59
2534,1637,80,4,70306.51
2535,134,16,2,70652.03
2536,268,25,2,42743.61
2537,1423,48,3,48083.07
2538,1303,32,1,61116.67
2539,1203,25,5,23745.36
2540,305,42,2,4543.74
2541,1630,36,2,68163.76
2542,1984,75,4,16975.23
2543,167,61,5,5469.38
2544,1042,50,5,30128.01
2545,1063,60,2,25948.3
2546,766,68,4,57336.29
2547,1014,61,3,46619.58
2548,1307,75,1,16812.81
2549,1833,26,4,69093.51
2550,811,28,3,34173.32
2551,773,74,2,74858.26
2552,767,33,5,7054.29
2553,1540,11,3,35726.07
2554,721,30,5,3578.09
2555,1050,80,3,34259.36
2556,958,56,4,29589.7
2557,1019,41,3,30773.96
2558,368,57,2,21469.3
2559,156,46,1,23772.07
2560,1028,66,5,51598.26
2561,1610,36,2,8142.21
2562,147,47,1,43817.28
2563,684,26,3,20225.88
2564,1527,99,3,15493.2
2565,1238,18,5,73015.89
2566,18,99,3,22762.07
2567,710,52,4,65801.35
2568,1552,84,1,37917.72
2569,1050,98,2,69276.65
2570,467,30,2,38111.73
2571,1057,76,5,60681.42
2572,1480,60,3,63414.62
2573,642,25,4,61678.45
2574,1430,54,2,35261.86
2575,1747,72,1,30162.6
2576,1183,17,3,75484.31
2577,20,64,3,27382.83
2578,859,55,4,61097.47
2579,1415,69,3,26287.54
2580,48,73,1,73793.89
2581,315,43,5,50497.19
2582,1235,78,5,69394.5
2583,781,27,4,5376.63
2584,792,25,4,8957.48
2585,1167,58,3,7730.35
2586,214,87,5,14456.6
2587,1693,89,5,39241.48
2588,383,26,1,72933.22
2589,791,37,2,18872.24
2590,1351,68,1,36535.7
2591,755,67,1,13993.51
2592,1761,53,4,12814.73
2593,227,17,5,33646.53
2594,1522,9,4,76420.21
2595,1773,27,2,69673.79
2596,635,56,4,12953.87
2597,1178,40,5,16475.94
2598,1468,88,4,22251.65
2599,16,19,4,5397.41
2600,818,78,2,42209.76
2601,1865,73,4,36977.3
2602,1180,6,1,23245.57
2603,1805,59,3,56114.23
2604,1458,39,4,49157.29
2605,1659,23,4,20155.04
2606,1844,80,4,36787.9
2607,1866,85,2,55971.21
2608,196,51,1,19402.71
2609,1783,21,3,70638.7
2610,1102,38,1,55933.11
2611,1480,28,4,33077.87
2612,1561,71,1,79625.72
2613,157,97,1,40499.27
2614,1597,42,4,36238.6
2615,518,27,5,3856.42
2616,55,10,4,30677.1
2617,1528,52,2,31913.94
2618,22,33,1,56814.24
2619,280,42,4,38934.31
2620,140,11,5,52663.7
2621,1462,57,2,37820.78
2622,572,21,2,67127.12
2623,1244,13,2,23742.33
2624,1095,95,4,13724.73
2625,1376,98,1,54286.44
2626,315,57,3,14480.84
2627,1464,5,5,17527.47
2628,1427,7,5,51387.67
2629,1468,85,1,31431.29
2630,632,57,1,47975.97
2631,100,99,4,61438
2632,1903,32,3,72726.88
2633,410,12,1,33907.11
2634,30,44,2,54491.77
2635,130,29,1,63813.86
2636,1701,86,2,58002.72
2637,91,54,5,8881.4
2638,670,42,5,50253.88
2639,1280,27,5,31785.59
2640,877,16,2,17337.26
2641,731,42,2,1494.07
2642,1340,41,1,31317.18
2643,940,29,1,52738.55
2644,571,84,5,29706.7
2645,138,28,4,24331.28
2646,1227,64,1,57087.73
2647,1621,73,2,20378.63
2648,195,77,3,78517.85
2649,1427,50,2,26763.11
2650,1302,98,3,78247.32
2651,1365,62,1,27006.89
2652,1247,75,4,30774
2653,1312,95,2,40421.58
2654,1444,2,2,1989.71
2655,1555,16,3,19139.79
2656,878,97,2,49694.37
2657,123,18,3,40047.5
2658,414,20,4,16588.51
2659,78,31,5,79086.54
2660,909,95,3,11000.08
2661,651,83,1,41812.57
2662,850,83,3,60117.91
2663,470,94,3,27614.45
2664,422,70,1,72557.57
2665,1362,32,2,48761.64
2666,782,67,3,14927.57
2667,1290,1,1,69627.38
2668,144,25,1,50858.05
2669,290,27,2,7612.22
2670,1214,71,2,19132.92
2671,161,55,4,25122.6
2672,1478,26,2,34093.14
2673,1241,32,3,23041.63
2674,919,82,2,21966.3
2675,1601,62,1,76094.75
2676,737,51,4,13669.95
2677,904,55,5,48867.72
2678,888,98,2,65621.42
2679,1626,62,1,61024.77
2680,876,11,3,47735.11
2681,313,71,2,20805.15
2682,950,40,4,22872.09
2683,1152,78,4,6032.59
2684,280,92,4,15897.55
2685,1877,25,1,1321.89
2686,1026,94,3,39467.86
2687,1896,54,4,77647.26
2688,765,50,4,24831.52
2689,1205,10,4,70833.47
2690,1888,16,4,74589.73
2691,333,25,4,76579.62
2692,1580,97,3,40914.79
2693,1001,82,3,55806.5
2694,1334,50,4,58931.44
2695,497,62,1,73740.04
2696,741,81,1,55887.47
2697,1322,19,3,48552.22
2698,1934,88,2,20565.76
2699,1234,75,2,1282.29
2700,1579,12,4,31993.05
2701,1201,11,5,72821.95
2702,1795,55,2,66430.04
2703,518,89,3,40200.55
2704,1092,85,4,47009.56
2705,1504,53,1,9008.14
2706,1173,100,3,65192.97
2707,551,96,2,74421.34
2708,816,90,3,810.7
2709,345,63,1,8019.59
2710,1585,90,4,42138.47
2711,1341,37,4,13898.55
2712,768,24,2,16081.24
2713,373,65,1,36216.66
2714,1668,28,2,16313.99
2715,1536,24,2,20969.35
2716,1848,53,4,50257.94
2717,1279,14,2,6659.84
2718,176,49,1,22356.95
2719,701,4,5,19010.98
2720,994,87,1,1056.67
2721,545,97,1,53325.19
2722,1617,6,1,17121.15
2723,1622,1,4,48356.89
2724,1971,98,3,74589.63
2725,970,97,3,48467.41
2726,690,48,3,79954.78
2727,1673,31,3,53305.74
2728,776,79,1,78030.81
2729,1789,43,1,544.85
2730,1783,90,4,58099.05
2731,1819,18,1,48271.16
2732,1780,68,3,76098.64
2733,1539,32,3,36316.87
2734,1406,85,4,41337.65
2735,1353,25,1,78897.66
2736,1962,42,1,50811.05
2737,1789,6,3,54329.97
2738,479,78,4,32192.17
2739,1255,11,3,34403.93
2740,1908,61,1,58820.94
2741,602,78,2,57040.78
2742,1782,67,5,62852.5
2743,1468,65,1,10489.55
2744,1632,12,3,66637.62
2745,1124,60,2,71742.76
2746,1956,15,4,53111.58
2747,494,32,2,13882.51
2748,1934,85,1,8704.93
2749,1466,4,2,74340.58
2750,669,50,3,17862.97
2751,528,86,4,76133.86
2752,1374,16,2,73841.07
2753,1298,93,4,7507.21
2754,1417,43,2,74561.86
2755,1570,77,1,51624.73
2756,773,92,4,52416.4
2757,1608,72,4,64732.26
2758,458,34,1,23489.83
2759,229,12,3,59323.32
2760,1920,25,1,45954.27
2761,261,41,4,46279.27
2762,4,40,1,47326.76
2763,389,50,4,25774.55
2764,748,87,2,41723.19
2765,1233,76,2,8793.9
2766,19,69,4,25478.32
2767,1672,38,2,40135.66
2768,934,19,5,22885.41
2769,1530,86,1,48029.76
2770,633,65,1,22093.17
2771,1737,91,5,38418.13
2772,1698,28,4,23531.16
2773,1980,49,1,78496.08
2774,683,20,2,67890.17
2775,1914,29,1,73874.68
2776,1590,23,4,58272.42
2777,613,85,2,79286.74
2778,1123,51,3,33967.27
2779,970,45,4,31466.73
2780,1082,94,3,22803.42
2781,1891,25,5,31682.66
2782,269,42,5,69307.68
2783,111,91,3,36764.34
2784,336,74,2,35517.13
2785,989,38,2,17017.38
2786,1648,96,2,58903.92
2787,19,47,5,8424.24
2788,1609,19,4,76045.73
2789,875,87,2,74100.03
2790,197,46,4,14615.74
2791,108,16,5,52111.8
2792,1216,56,2,50268.71
2793,828,32,1,9767.56
2794,813,63,3,55131.33
2795,1955,23,4,62134.23
2796,1629,86,1,62284.15
2797,1772,84,4,22233.72
2798,1338,57,3,1223.71
2799,239,11,1,39289.71
2800,1370,66,2,2134.23
2801,1174,74,4,22114.87
2802,1527,13,5,14732.4
2803,992,83,4,24078.56
2804,257,13,3,5359.81
2805,1862,69,2,32603.84
2806,1436,3,4,44617
2807,1099,68,4,5394.35
2808,1715,75,5,57184.81
2809,1619,84,1,60353.6
2810,425,85,1,14697.93
2811,1227,89,2,723.32
2812,916,41,1,3418.71
2813,1178,27,2,7298.33
2814,526,97,1,7042.44
2815,256,65,3,29274.7
2816,1115,22,4,78174.12
2817,1348,1,2,24256.82
2818,1938,67,3,52833.86
2819,912,18,5,39387.29
2820,641,67,3,48610.92
2821,1046,27,1,53109.57
2822,92,31,1,15288.47
2823,614,28,2,48289.91
2824,443,76,3,22407.44
2825,1494,80,4,6225.46
2826,523,34,4,52085.58
2827,335,52,4,6934.35
2828,521,87,4,75232.89
2829,294,69,2,5922.48
2830,1501,35,2,57240.26
2831,1155,85,5,48513.09
2832,860,20,3,79397.18
2833,889,49,1,77131.21
2834,507,10,3,10231.31
2835,226,88,5,32719.47
2836,675,82,1,29215.71
2837,684,100,3,11961.47
2838,1635,29,3,1085.11
2839,773,29,4,76156.09
2840,1604,16,2,42259.11
2841,1794,40,5,65760.06
2842,1003,13,5,28106.35
2843,1172,37,5,21902
2844,203,7,2,25643.31
2845,1540,50,2,27809.28
2846,1519,87,5,44267.23
2847,1807,52,4,47506.12
2848,531,2,5,57142.85
2849,1347,17,2,30489.41
2850,1507,35,1,73498.8
2851,1310,48,2,54352.75
2852,857,91,4,14892.43
2853,725,60,5,23158.53
2854,1951,55,5,75350.66
2855,1806,30,3,50959.13
2856,179,40,4,61714.1
2857,1732,12,1,6411.45
2858,492,12,2,46151.74
2859,174,96,3,44465.53
2860,1010,2,4,54258.54
2861,1910,94,2,38527.58
2862,1055,88,5,55920.19
2863,831,2,5,15456.67
2864,1703,96,1,57217.56
2865,1439,69,3,19763.83
2866,1514,85,5,54820.02
2867,87,78,4,77181.4
2868,1382,98,5,72331.75
2869,359,10,3,67199.89
2870,1053,46,1,33989.96
2871,777,22,3,77586.35
2872,693,87,2,66587.59
2873,1743,99,1,23417.16
2874,990,38,3,17280.36
2875,1512,81,5,31670.63
2876,1891,40,5,66109.47
2877,73,60,5,67912.64
2878,118,46,1,49356.76
2879,673,39,3,8839.98
2880,717,93,2,32343.83
2881,19,13,4,39515.08
2882,174,68,5,71910.24
2883,842,16,4,849.76
2884,1576,85,3,18318.79
2885,810,48,3,29349.31
2886,1828,24,5,64979.05
2887,223,57,4,13197.19
2888,725,96,4,762.07
2889,1810,91,2,9119.05
2890,584,6,2,31744.32
2891,1524,43,1,13075.91
2892,408,62,3,9766.75
2893,1002,71,4,64044.66
2894,1463,17,3,60160.87
2895,1599,52,5,58160.77
2896,1520,50,2,9044.7
2897,221,3,2,12695.7
2898,1025,2,2,4446.58
2899,1700,44,4,78121.15
2900,1511,2,4,38570.38
2901,578,63,1,60942.72
2902,508,80,2,58420.11
2903,383,32,3,61407.19
2904,1770,34,2,53405.54
2905,879,26,4,56603.93
2906,1659,14,5,49003.71
2907,387,76,2,18580.92
2908,271,52,1,22125.77
2909,394,19,4,1706.61
2910,409,12,1,30613.11
2911,1076,40,2,17974.49
2912,873,62,1,40935.14
2913,1319,7,3,9070.38
2914,745,36,3,57012.37
2915,506,41,1,14784.6
2916,2,7,3,17193.61
2917,967,36,5,8329.71
2918,379,33,4,29276.43
2919,624,15,1,53614.12
2920,1399,71,2,26696.58
2921,1519,47,5,42449.31
2922,762,31,3,17038.65
2923,787,12,1,10698.69
2924,1521,78,1,3569.8
2925,1984,84,2,15675.32
2926,913,13,1,75361.89
2927,1268,44,3,58109.45
2928,1559,26,5,57744.33
2929,90,17,2,33630.54
2930,1458,33,5,78016.55
2931,1833,47,4,50499.21
2932,241,56,1,38779.8
2933,1073,65,1,13603.73
2934,562,90,2,23384.61
2935,1958,73,1,63611.91
2936,1421,25,4,39752.56
2937,1091,66,1,13490.8
2938,1538,66,4,45130.14
2939,800,52,5,21937.09
2940,377,1,2,45879.27
2941,1213,90,1,70367.65
2942,1620,66,4,40453.28
2943,1476,68,3,24480.79
2944,452,38,3,44305.43
2945,351,29,1,42824.19
2946,598,6,2,75380.07
2947,569,18,3,69907.61
2948,106,83,2,79165.04
2949,431,69,1,410.58
2950,712,81,5,77784.82
2951,665,11,5,21342.84
2952,274,53,5,23802.16
2953,118,81,1,65966.36
2954,450,94,3,14384.8
2955,1990,3,5,52687.21
2956,1778,100,5,8782.49
2957,1528,89,4,75667.81
2958,528,81,5,44203.96
2959,1673,57,2,26142.76
2960,418,75,4,12703.63
2961,475,94,4,29679.61
